beds,baths,area,distance,price,price_bucket
5.0,4.0,4540.0,28.596875211894407,900000.0,price >= 900k
3.0,2.0,2016.0,11.126386007868604,399000.0,price < 600k
3.0,2.0,2181.0,10.982380392185643,584900.0,price < 600k
3.0,3.0,2216.0,6.396055594844134,1765000.0,price >= 900k
3.0,2.0,1814.0,23.767478706609754,619000.0,600k <= price < 900k
3.0,2.0,2105.0,17.113308873664845,739000.0,600k <= price < 900k
3.0,2.0,1568.0,12.295589517182178,655000.0,600k <= price < 900k
3.0,2.0,1502.0,14.391280362062234,499000.0,price < 600k
2.0,2.0,2286.0,14.611579956994492,699900.0,600k <= price < 900k
7.0,4.0,6263.0,10.12157253526317,1950000.0,price >= 900k
2.0,2.0,951.0,5.8742366918191395,879900.0,600k <= price < 900k
2.0,1.0,1100.0,9.306148463681822,600000.0,600k <= price < 900k
4.0,4.0,3006.0,17.228965447783608,1499000.0,price >= 900k
3.0,2.0,1074.0,9.08583353043508,399000.0,price < 600k
3.0,3.0,2542.0,3.7275289998094756,1325000.0,price >= 900k
2.0,3.0,1959.0,34.00117737924402,669000.0,600k <= price < 900k
4.0,3.0,3656.0,16.84697448794598,1899000.0,price >= 900k
2.0,1.0,835.0,7.304879433726756,499000.0,price < 600k
3.0,2.0,1320.0,24.30177154179946,599000.0,price < 600k
3.0,1.0,1454.0,7.557353074595394,507999.0,price < 600k
2.0,2.0,1210.0,8.514054917157681,469000.0,price < 600k
4.0,4.0,2595.0,16.151723489754254,1400000.0,price >= 900k
3.0,2.0,1400.0,14.496367162884617,939800.0,price >= 900k
3.0,1.0,920.0,15.862960660260038,459000.0,price < 600k
3.0,1.0,1260.0,15.862163125927042,499900.0,price < 600k
5.0,5.0,4700.0,19.06014403989056,2950000.0,price >= 900k
3.0,2.0,1083.0,6.8992066524841515,559900.0,price < 600k
2.0,2.0,1188.0,6.7399784584142415,399900.0,price < 600k
3.0,2.0,2021.0,13.207503796799568,649000.0,600k <= price < 900k
4.0,2.0,2422.0,14.644789440581034,1050000.0,price >= 900k
4.0,2.0,2666.0,13.547794889572593,849900.0,600k <= price < 900k
3.0,3.0,2668.0,12.235310442810542,975000.0,price >= 900k
3.0,1.0,1443.0,14.900455108791851,489000.0,price < 600k
2.0,4.0,3911.0,15.679921304137626,1498000.0,price >= 900k
3.0,3.0,1720.0,19.828115330349856,609900.0,600k <= price < 900k
3.0,3.0,1576.0,16.05958747012851,374900.0,price < 600k
1.0,1.0,690.0,6.490277095865046,399000.0,price < 600k
12.0,6.0,5466.0,5.384490753631638,3300000.0,price >= 900k
2.0,1.0,968.0,5.536439969328941,569000.0,price < 600k
5.0,2.0,2289.0,13.410158923575638,729000.0,600k <= price < 900k
2.0,1.0,883.0,13.519846341571608,569900.0,price < 600k
2.0,1.0,1200.0,7.504941519025657,530000.0,price < 600k
2.0,2.0,1699.0,20.78831404606497,539900.0,price < 600k
2.0,2.0,1872.0,15.993420643188959,529900.0,price < 600k
3.0,2.0,1760.0,4.283870582634803,1600000.0,price >= 900k
1.0,1.0,896.0,2.019396115513984,899000.0,600k <= price < 900k
3.0,3.0,1790.0,24.81705929075546,899000.0,600k <= price < 900k
2.0,1.0,1081.0,10.200507655515638,489999.0,price < 600k
2.0,1.0,950.0,2.0493244587217108,899000.0,600k <= price < 900k
1.0,1.0,893.0,1.9271748301599743,1295000.0,price >= 900k
2.0,2.0,1105.0,4.046062096743888,724000.0,600k <= price < 900k
2.0,3.0,2734.0,10.35020966166867,1299000.0,price >= 900k
6.0,5.0,2341.0,5.186706299497928,845000.0,600k <= price < 900k
2.0,2.0,1024.0,10.932447635315379,429900.0,price < 600k
2.0,1.0,1050.0,5.328702593254837,459999.0,price < 600k
2.0,1.0,952.0,7.8140583890084265,525000.0,price < 600k
4.0,2.0,2880.0,5.328702593254837,559999.0,price < 600k
2.0,3.0,1537.0,1.7431951265905248,3400000.0,price >= 900k
3.0,3.0,2189.0,1.521080398820725,2995000.0,price >= 900k
1.0,1.0,740.0,1.6644151552223745,436827.0,price < 600k
1.0,1.0,838.0,0.6073619065480531,675000.0,600k <= price < 900k
1.0,2.0,414.0,29.304868030177346,140000.0,price < 600k
1.0,10.0,540.0,1.6065453245081054,699000.0,600k <= price < 900k
3.0,2.0,1259.0,5.186706299497928,669000.0,600k <= price < 900k
3.0,2.0,1259.0,5.186706299497928,649000.0,600k <= price < 900k
2.0,3.0,1654.0,2.6125513193471335,1398000.0,price >= 900k
2.0,2.0,1286.0,2.6125513193471335,849900.0,600k <= price < 900k
0.0,1.0,450.0,2.6125513193471335,449000.0,price < 600k
3.0,3.0,1726.0,6.266675680528503,675000.0,600k <= price < 900k
2.0,2.0,1436.0,8.525097716985234,899000.0,600k <= price < 900k
1.0,1.0,663.0,1.092803334241861,749000.0,600k <= price < 900k
4.0,4.0,2378.0,3.775513231244508,599000.0,price < 600k
2.0,3.0,1794.0,0.4710380912156678,1995000.0,price >= 900k
2.0,2.0,916.0,1.6604277851243685,819000.0,600k <= price < 900k
1.0,2.0,959.0,1.3142051077611674,799000.0,600k <= price < 900k
1.0,2.0,929.0,1.9397757672726983,885000.0,600k <= price < 900k
2.0,2.0,875.0,2.105852438612265,899000.0,600k <= price < 900k
1.0,1.0,574.0,0.43804443659178316,559000.0,price < 600k
2.0,2.0,1248.0,2.3954557170565134,1149000.0,price >= 900k
3.0,2.0,1710.0,0.34895147072814514,1865000.0,price >= 900k
6.0,2.0,2212.0,22.302019162312096,699000.0,600k <= price < 900k
3.0,1.0,1000.0,22.302019162312096,379000.0,price < 600k
1.0,1.0,852.0,9.841253182929247,379900.0,price < 600k
3.0,4.0,3343.0,34.62341627558158,759000.0,600k <= price < 900k
2.0,2.0,1140.0,1.5654339721706796,949000.0,price >= 900k
1.0,1.0,662.0,6.747019039740911,575000.0,price < 600k
1.0,1.0,779.0,2.2178645795182264,765000.0,600k <= price < 900k
3.0,2.0,1260.0,6.747019039740911,799000.0,600k <= price < 900k
2.0,3.0,1991.0,6.300363719338869,1049000.0,price >= 900k
1.0,1.0,850.0,2.5586388604065813,649900.0,600k <= price < 900k
3.0,3.0,1811.0,8.684929957740271,849000.0,600k <= price < 900k
2.0,2.0,1230.0,6.098549621147682,899000.0,600k <= price < 900k
3.0,2.0,1703.0,0.34895147072814514,1849000.0,price >= 900k
3.0,2.0,1466.0,15.646849078517695,489999.0,price < 600k
1.0,1.0,893.0,11.011811778534803,525000.0,price < 600k
1.0,1.0,816.0,0.6073619065480531,649000.0,600k <= price < 900k
3.0,2.0,1000.0,3.447699554183965,629000.0,600k <= price < 900k
2.0,1.0,755.0,8.25511504245824,392000.0,price < 600k
2.0,2.0,1687.0,8.684929957740271,749000.0,600k <= price < 900k
5.0,5.0,5153.0,11.867096193431598,3449000.0,price >= 900k
5.0,5.0,5080.0,5.954569051593016,3499000.0,price >= 900k
4.0,2.0,2046.0,16.872188745788634,585000.0,price < 600k
2.0,2.0,1640.0,13.12002972329755,489000.0,price < 600k
9.0,3.0,2563.0,3.5379491493584734,1250000.0,price >= 900k
5.0,2.0,2289.0,11.702736507780465,520000.0,price < 600k
1.0,1.0,1497.0,2.170890605746241,1200000.0,price >= 900k
3.0,2.0,1501.0,14.386602242087678,599000.0,price < 600k
2.0,2.0,1119.0,10.060033795660532,489900.0,price < 600k
1.0,2.0,965.0,0.3023844201803134,595000.0,price < 600k
1.0,1.0,564.0,2.049811864320628,498000.0,price < 600k
2.0,2.0,1368.0,0.9093343804521534,825000.0,600k <= price < 900k
2.0,1.0,880.0,11.07833685911834,469000.0,price < 600k
3.0,1.0,1028.0,15.70622572058583,529900.0,price < 600k
3.0,3.0,2033.0,4.236800452849435,1800000.0,price >= 900k
4.0,2.0,2108.0,10.338458070269734,799000.0,600k <= price < 900k
2.0,2.0,1023.0,4.224363940785949,419900.0,price < 600k
5.0,3.0,3107.0,10.997252785080894,1579000.0,price >= 900k
1.0,1.0,563.0,7.38079092539118,349000.0,price < 600k
2.0,1.0,1069.0,8.369757454236694,479000.0,price < 600k
2.0,1.0,652.0,3.5224249318466505,585000.0,price < 600k
3.0,3.0,1696.0,17.105755550283746,495900.0,price < 600k
4.0,4.0,3700.0,14.318049262834915,1595000.0,price >= 900k
2.0,3.0,2100.0,1.3280574588565055,1699000.0,price >= 900k
3.0,3.0,1461.0,9.057420434144538,599000.0,price < 600k
2.0,2.0,1181.0,8.525097716985234,699000.0,600k <= price < 900k
4.0,2.0,1603.0,11.50278560704713,649000.0,600k <= price < 900k
2.0,1.0,1056.0,7.263358379589819,649000.0,600k <= price < 900k
1.0,1.0,670.0,11.923508300251452,289000.0,price < 600k
1.0,1.0,407.0,2.2178645795182264,649000.0,600k <= price < 900k
4.0,3.0,2482.0,12.52260210867303,875000.0,600k <= price < 900k
3.0,2.0,1243.0,10.162322911956748,699999.0,600k <= price < 900k
3.0,3.0,2009.0,14.307771611712893,850000.0,600k <= price < 900k
4.0,3.0,2632.0,17.097765140256975,1198000.0,price >= 900k
3.0,2.0,1440.0,17.46536059213502,549900.0,price < 600k
3.0,2.0,1183.0,9.291135756861577,699900.0,600k <= price < 900k
3.0,3.0,1828.0,23.344952430851517,699000.0,600k <= price < 900k
2.0,2.0,1139.0,8.329828309524935,569900.0,price < 600k
3.0,3.0,2015.0,14.374253839881161,850000.0,600k <= price < 900k
5.0,4.0,2508.0,5.282133737111832,1675000.0,price >= 900k
4.0,2.0,2151.0,25.324138755456328,699900.0,600k <= price < 900k
2.0,3.0,1588.0,2.0020515587912877,1675000.0,price >= 900k
5.0,7.0,4991.0,32.40629016539638,1099000.0,price >= 900k
2.0,2.0,1059.0,12.292674783230728,574900.0,price < 600k
4.0,2.0,1500.0,13.171730329285001,589500.0,price < 600k
4.0,2.0,1866.0,18.423685951447684,699000.0,600k <= price < 900k
2.0,2.0,1184.0,13.601398582143418,589000.0,price < 600k
5.0,3.0,2373.0,17.74623712752021,749000.0,600k <= price < 900k
3.0,2.0,1040.0,23.435732086998957,675000.0,600k <= price < 900k
2.0,3.0,1806.0,32.59989403903206,385000.0,price < 600k
1.0,1.0,778.0,28.45476140410943,235000.0,price < 600k
1.0,1.0,608.0,0.8158511800128636,799000.0,600k <= price < 900k
3.0,2.0,1342.0,10.340171998536196,649000.0,600k <= price < 900k
8.0,3.0,3240.0,5.771477859081265,899999.0,600k <= price < 900k
3.0,3.0,1899.0,7.500324530625615,659900.0,600k <= price < 900k
3.0,2.0,1499.0,13.883081478809121,425000.0,price < 600k
2.0,2.0,1331.0,13.008879082054378,480000.0,price < 600k
5.0,5.0,5600.0,13.772852502506947,2499000.0,price >= 900k
2.0,2.0,1166.0,2.9228639808017975,759000.0,600k <= price < 900k
2.0,2.0,1000.0,20.777793697605233,289900.0,price < 600k
5.0,4.0,2842.0,11.131590495023435,999000.0,price >= 900k
3.0,2.0,1360.0,14.853645521477109,440000.0,price < 600k
3.0,2.0,1406.0,13.11473413416637,689000.0,600k <= price < 900k
2.0,1.0,1052.0,30.585169614620547,250000.0,price < 600k
4.0,3.0,1913.0,11.310059764255172,649900.0,600k <= price < 900k
2.0,1.0,900.0,22.58008953187051,419900.0,price < 600k
4.0,2.0,2250.0,9.661782706273113,829000.0,600k <= price < 900k
3.0,2.0,2200.0,7.3825184700204645,599900.0,price < 600k
3.0,1.0,1299.0,10.413477968346157,399900.0,price < 600k
3.0,2.0,1400.0,8.957779683927079,649900.0,600k <= price < 900k
3.0,2.0,2860.0,1.94909823636952,2300000.0,price >= 900k
4.0,4.0,3108.0,9.485066682962385,1699000.0,price >= 900k
2.0,2.0,1130.0,4.498139067780454,659000.0,600k <= price < 900k
5.0,3.0,2505.0,17.511219270684983,799900.0,600k <= price < 900k
3.0,2.0,1990.0,31.13335775735754,779000.0,600k <= price < 900k
2.0,1.0,904.0,7.448289592634532,449000.0,price < 600k
3.0,1.0,1435.0,8.332968477606663,589900.0,price < 600k
1.0,1.0,595.0,5.087498459565326,249000.0,price < 600k
2.0,1.0,780.0,5.21560445023743,399900.0,price < 600k
3.0,2.0,1154.0,32.12177029327504,409000.0,price < 600k
11.0,8.0,4509.0,2.8749779721469455,1250000.0,price >= 900k
12.0,6.0,6756.0,3.0767249907349803,3900000.0,price >= 900k
1.0,2.0,624.0,28.901886258160395,177000.0,price < 600k
8.0,3.0,4003.0,3.9273502724526215,2895000.0,price >= 900k
3.0,2.0,1656.0,9.199843232231103,819000.0,600k <= price < 900k
2.0,3.0,2704.0,14.290884666854843,659900.0,600k <= price < 900k
1.0,1.0,779.0,13.553486359689927,255000.0,price < 600k
2.0,2.0,1231.0,2.4014624127567954,899000.0,600k <= price < 900k
3.0,3.0,2040.0,2.8945878477071636,1349000.0,price >= 900k
2.0,2.0,864.0,1.0260140129569641,799000.0,600k <= price < 900k
2.0,1.0,780.0,11.822078429727748,350000.0,price < 600k
2.0,2.0,1005.0,5.040377376699384,785880.0,600k <= price < 900k
3.0,3.0,1632.0,5.948822744115021,1100000.0,price >= 900k
3.0,2.0,1508.0,16.233905973704854,749900.0,600k <= price < 900k
3.0,3.0,1694.0,4.4558878843579235,1500000.0,price >= 900k
3.0,2.0,1766.0,13.528094392103817,589900.0,price < 600k
5.0,4.0,2348.0,14.88553022455641,689900.0,600k <= price < 900k
4.0,4.0,4450.0,22.095943824712204,1550000.0,price >= 900k
4.0,3.0,1500.0,9.897511080795105,599900.0,price < 600k
5.0,3.0,2181.0,22.021261918020347,599000.0,price < 600k
2.0,3.0,2252.0,12.877641450590664,649900.0,600k <= price < 900k
3.0,3.0,1686.0,1.539867857342483,2375000.0,price >= 900k
2.0,1.0,1022.0,4.346799053284485,399000.0,price < 600k
1.0,1.0,640.0,3.5198099444115325,549000.0,price < 600k
2.0,1.0,935.0,6.031547614516678,499000.0,price < 600k
4.0,2.0,3031.0,6.648835244137092,1599000.0,price >= 900k
3.0,2.0,1079.0,6.753455183765931,599900.0,price < 600k
8.0,3.0,2677.0,14.836257075834713,895000.0,600k <= price < 900k
3.0,3.0,1248.0,17.50082627620286,485900.0,price < 600k
4.0,3.0,2000.0,7.5002253155196446,1150000.0,price >= 900k
2.0,2.0,1201.0,15.957216977686455,819000.0,600k <= price < 900k
1.0,1.0,459.0,2.2438913492882775,499000.0,price < 600k
2.0,2.0,956.0,2.664636895437841,769000.0,600k <= price < 900k
14.0,8.0,6784.0,2.849569715789015,3800000.0,price >= 900k
1.0,1.0,960.0,6.498788862081474,489000.0,price < 600k
1.0,1.0,640.0,5.36118920424731,605000.0,600k <= price < 900k
3.0,1.0,1563.0,17.339153361231627,459900.0,price < 600k
1.0,1.0,290.0,0.49863361816958846,399000.0,price < 600k
4.0,1.0,1408.0,13.48578322988669,525000.0,price < 600k
2.0,2.0,1758.0,4.746820875462292,995000.0,price >= 900k
1.0,1.0,996.0,5.7299870017082855,769000.0,600k <= price < 900k
3.0,2.0,2250.0,8.879936849651953,647000.0,600k <= price < 900k
2.0,2.0,1474.0,1.6693698821886078,1089000.0,price >= 900k
2.0,2.0,1365.0,19.257305016084587,439900.0,price < 600k
4.0,3.0,2691.0,14.974880514519485,1695000.0,price >= 900k
4.0,4.0,2929.0,31.00337244950555,879900.0,600k <= price < 900k
5.0,3.0,2946.0,7.645867254087268,999500.0,price >= 900k
1.0,1.0,1201.0,5.199847896688855,789000.0,600k <= price < 900k
2.0,1.0,795.0,3.0049439802463027,599000.0,price < 600k
4.0,3.0,2421.0,17.627611814081884,550000.0,price < 600k
4.0,2.0,1808.0,22.041325996109812,419000.0,price < 600k
2.0,1.0,1366.0,17.457719380432998,399900.0,price < 600k
2.0,2.0,1310.0,25.886920546457453,529000.0,price < 600k
2.0,1.0,1006.0,13.304783682089276,479500.0,price < 600k
2.0,1.0,720.0,24.02380678617165,559000.0,price < 600k
3.0,3.0,1979.0,17.985777797271343,749900.0,600k <= price < 900k
3.0,1.0,1298.0,16.800575144031477,419900.0,price < 600k
4.0,3.0,1928.0,5.268844760387313,1050000.0,price >= 900k
2.0,1.0,1030.0,7.357081015621849,469900.0,price < 600k
2.0,2.0,1240.0,8.767053432656656,425000.0,price < 600k
3.0,3.0,2352.0,18.20485012853854,729000.0,600k <= price < 900k
2.0,1.0,915.0,20.33237095381231,339900.0,price < 600k
2.0,1.0,760.0,16.090411427074333,384900.0,price < 600k
6.0,3.0,2253.0,9.570116162948125,599000.0,price < 600k
2.0,1.0,1200.0,5.35383028303749,525000.0,price < 600k
7.0,3.0,3134.0,8.071916920073447,1300000.0,price >= 900k
2.0,1.0,1221.0,4.533456276747529,859000.0,600k <= price < 900k
6.0,7.0,13000.0,18.96236250247875,6995000.0,price >= 900k
2.0,2.0,1190.0,9.014247198544465,449900.0,price < 600k
3.0,1.0,1604.0,6.676213793242525,999000.0,price >= 900k
3.0,1.0,1464.0,13.556522492471169,449900.0,price < 600k
3.0,4.0,2196.0,0.5135566516863637,3995000.0,price >= 900k
3.0,3.0,1711.0,2.5897772930452976,1299000.0,price >= 900k
2.0,1.0,874.0,7.547031594279489,419000.0,price < 600k
5.0,2.0,2124.0,13.040484432684316,650000.0,600k <= price < 900k
3.0,2.0,1200.0,7.159298489144523,899000.0,600k <= price < 900k
3.0,2.0,2408.0,18.28767256093776,799000.0,600k <= price < 900k
2.0,2.0,1221.0,8.972208164531557,710000.0,600k <= price < 900k
4.0,4.0,4000.0,23.939403675112676,1295000.0,price >= 900k
2.0,2.0,1232.0,13.562440619810435,524900.0,price < 600k
4.0,2.0,1700.0,2.0761479341297915,1600000.0,price >= 900k
3.0,2.0,1726.0,2.0761479341297915,1750000.0,price >= 900k
7.0,6.0,3997.0,7.695005175995934,1295000.0,price >= 900k
3.0,3.0,2432.0,15.873841791678435,700000.0,600k <= price < 900k
5.0,2.0,2660.0,6.244133713667776,879000.0,600k <= price < 900k
4.0,4.0,2405.0,10.317418156574867,929000.0,price >= 900k
2.0,2.0,1315.0,9.171325323377387,975000.0,price >= 900k
3.0,3.0,2570.0,1.053697148438845,3995000.0,price >= 900k
2.0,3.0,1297.0,6.300363719338869,925000.0,price >= 900k
4.0,5.0,4200.0,14.703731714563126,1449900.0,price >= 900k
2.0,1.0,1015.0,7.448289592634532,449900.0,price < 600k
2.0,2.0,1300.0,3.1317764407049165,749000.0,600k <= price < 900k
1.0,1.0,577.0,11.473225542031006,249000.0,price < 600k
3.0,3.0,2404.0,7.1411595281941596,679900.0,600k <= price < 900k
1.0,1.0,682.0,16.101076382519235,250000.0,price < 600k
4.0,3.0,2765.0,6.106320238102441,1399900.0,price >= 900k
6.0,6.0,3254.0,5.174218255795479,1799900.0,price >= 900k
4.0,2.0,2079.0,8.244727737316921,639000.0,600k <= price < 900k
4.0,4.0,2673.0,17.19829234232751,1450000.0,price >= 900k
3.0,4.0,2462.0,1.9624273322631507,6992000.0,price >= 900k
3.0,4.0,2262.0,0.6303309638489237,1825000.0,price >= 900k
1.0,1.0,748.0,1.459084551474131,850000.0,600k <= price < 900k
2.0,2.0,1244.0,1.459084551474131,1685000.0,price >= 900k
9.0,3.0,3648.0,7.354311416356977,1200000.0,price >= 900k
4.0,3.0,2544.0,22.29823623224868,677900.0,600k <= price < 900k
3.0,2.0,1397.0,7.952608704128715,649900.0,600k <= price < 900k
2.0,2.0,1615.0,0.5223147572343486,1599000.0,price >= 900k
6.0,3.0,2114.0,14.006065343260664,725000.0,600k <= price < 900k
3.0,2.0,1658.0,3.108287845530792,1199500.0,price >= 900k
7.0,2.0,2932.0,8.40511102277415,675000.0,600k <= price < 900k
3.0,3.0,1520.0,3.127771553727191,750000.0,600k <= price < 900k
3.0,3.0,2492.0,0.5135954732404875,7990000.0,price >= 900k
3.0,4.0,3804.0,1.5730720230221862,6699000.0,price >= 900k
3.0,2.0,1451.0,18.943730800251153,949000.0,price >= 900k
2.0,2.0,1105.0,15.96059717182236,299900.0,price < 600k
2.0,2.0,1187.0,16.16497335242994,619000.0,600k <= price < 900k
2.0,1.0,995.0,4.382927089896203,715000.0,600k <= price < 900k
1.0,1.0,650.0,2.5428550373484406,769900.0,600k <= price < 900k
1.0,1.0,430.0,3.059879328592427,455000.0,price < 600k
2.0,2.0,1125.0,9.35136874544803,659000.0,600k <= price < 900k
3.0,3.0,2471.0,3.7173840470852344,1799000.0,price >= 900k
8.0,8.0,3228.0,4.61435422129173,2240000.0,price >= 900k
4.0,4.0,2548.0,7.678608347005168,599888.0,price < 600k
2.0,2.0,1077.0,8.909183942472552,689000.0,600k <= price < 900k
3.0,3.0,2471.0,3.718131013218814,1799000.0,price >= 900k
4.0,2.0,2746.0,15.640181797300281,799900.0,600k <= price < 900k
3.0,1.0,1260.0,17.301430783324147,399900.0,price < 600k
1.0,1.0,1310.0,1.4572957074187831,969000.0,price >= 900k
4.0,3.0,1945.0,15.764049075872721,689000.0,600k <= price < 900k
5.0,6.0,6610.0,19.195622400783265,2950000.0,price >= 900k
3.0,4.0,2428.0,1.006901734931315,4975000.0,price >= 900k
1.0,1.0,667.0,0.7234148146353077,635000.0,600k <= price < 900k
2.0,2.0,1266.0,0.4153052423441304,4900000.0,price >= 900k
1.0,1.0,679.0,23.056572320974276,339900.0,price < 600k
4.0,2.0,2517.0,11.053907431885614,750000.0,600k <= price < 900k
3.0,2.0,1512.0,15.5005572657193,589000.0,price < 600k
8.0,3.0,3089.0,4.061192812746992,999000.0,price >= 900k
2.0,2.0,1350.0,4.278436331680163,949900.0,price >= 900k
15.0,6.0,5265.0,6.398423203444557,3100000.0,price >= 900k
4.0,3.0,2955.0,9.060976329826877,799900.0,600k <= price < 900k
2.0,1.0,971.0,18.071476646018287,260000.0,price < 600k
1.0,1.0,770.0,15.444339735186286,299900.0,price < 600k
2.0,2.0,1293.0,5.738559581084115,999900.0,price >= 900k
2.0,2.0,1204.0,9.171325323377387,759000.0,600k <= price < 900k
4.0,3.0,4954.0,3.594678952301693,1400000.0,price >= 900k
3.0,2.0,1759.0,15.99949791307558,489000.0,price < 600k
2.0,2.0,1100.0,9.35136874544803,659000.0,600k <= price < 900k
4.0,2.0,1840.0,3.054293631614299,829000.0,600k <= price < 900k
5.0,2.0,2250.0,8.159023836354995,849900.0,600k <= price < 900k
2.0,1.0,825.0,3.2632207983971115,510000.0,price < 600k
3.0,5.0,2602.0,2.3278226081026814,3475000.0,price >= 900k
5.0,3.0,3600.0,18.75426920070968,699900.0,600k <= price < 900k
2.0,2.0,1261.0,15.976582092270984,539000.0,price < 600k
4.0,5.0,2801.0,10.828980960109172,1599000.0,price >= 900k
4.0,5.0,5119.0,12.565094558873403,1850000.0,price >= 900k
2.0,2.0,1203.0,9.171325323377387,859000.0,600k <= price < 900k
4.0,4.0,4400.0,31.940378774105607,999900.0,price >= 900k
2.0,2.0,1332.0,8.525097716985234,699000.0,600k <= price < 900k
2.0,2.0,1080.0,28.567647390949286,440000.0,price < 600k
3.0,2.0,1550.0,15.802929618097648,499000.0,price < 600k
2.0,2.0,1584.0,24.22291618401502,429000.0,price < 600k
1.0,1.0,525.0,6.901393400916664,325000.0,price < 600k
3.0,3.0,1314.0,16.157261778204084,689900.0,600k <= price < 900k
3.0,3.0,2877.0,1.685398080779119,5990000.0,price >= 900k
9.0,3.0,3751.0,13.318401589046154,899900.0,600k <= price < 900k
3.0,4.0,1485.0,13.726588155370498,675000.0,600k <= price < 900k
5.0,2.0,1406.0,7.6101858650124035,569000.0,price < 600k
3.0,3.0,1849.0,5.4905822751967355,1295000.0,price >= 900k
1.0,1.0,1064.0,4.555958712957188,589000.0,price < 600k
5.0,3.0,2625.0,8.821201876941817,849900.0,600k <= price < 900k
5.0,8.0,7175.0,20.953775431955506,4250000.0,price >= 900k
2.0,1.0,682.0,14.650154919939412,399900.0,price < 600k
7.0,3.0,2720.0,8.05132566177851,929999.0,price >= 900k
3.0,3.0,1531.0,5.002240442029867,1200000.0,price >= 900k
2.0,3.0,1535.0,7.231388096421501,724900.0,600k <= price < 900k
2.0,1.0,839.0,7.295516273881547,564900.0,price < 600k
3.0,2.0,1744.0,9.832068180894519,767000.0,600k <= price < 900k
5.0,3.0,2588.0,9.832068180894519,866000.0,600k <= price < 900k
4.0,2.0,2012.0,7.3378756632221425,1135000.0,price >= 900k
3.0,2.0,1484.0,19.348082204556572,475000.0,price < 600k
3.0,3.0,2050.0,2.531173887609861,1599000.0,price >= 900k
3.0,3.0,1279.0,2.3421342844307143,849000.0,600k <= price < 900k
4.0,6.0,4345.0,1.8311121344362573,5300000.0,price >= 900k
1.0,2.0,969.0,1.9624273322631507,1795000.0,price >= 900k
2.0,1.0,652.0,3.5224249318466505,639000.0,600k <= price < 900k
6.0,5.0,5500.0,18.20266930868489,3175000.0,price >= 900k
3.0,3.0,2313.0,15.339161357204771,699900.0,600k <= price < 900k
4.0,5.0,3980.0,23.467520480552178,1699000.0,price >= 900k
6.0,2.0,2136.0,6.00678171897798,649000.0,600k <= price < 900k
9.0,10.0,3200.0,5.277462335763383,1985000.0,price >= 900k
2.0,2.0,991.0,2.524585710714048,725000.0,600k <= price < 900k
4.0,4.0,3552.0,15.814543410830312,1150000.0,price >= 900k
2.0,1.0,707.0,6.673552936325019,365000.0,price < 600k
3.0,2.0,1144.0,6.39764451528901,939000.0,price >= 900k
9.0,9.0,4035.0,6.1852160920354375,1100000.0,price >= 900k
3.0,3.0,1634.0,1.6065453245081054,2995000.0,price >= 900k
5.0,5.0,3645.0,17.76310006336528,1718000.0,price >= 900k
2.0,2.0,980.0,3.044552401974217,669000.0,600k <= price < 900k
2.0,2.0,1206.0,5.73781184352467,550000.0,price < 600k
2.0,1.0,825.0,2.851711205462516,504000.0,price < 600k
3.0,4.0,1957.0,1.006901734931315,4450000.0,price >= 900k
4.0,3.0,2292.0,18.11835614591693,595000.0,price < 600k
2.0,2.0,1002.0,17.368110407593715,399900.0,price < 600k
3.0,3.0,2055.0,1.822414333585832,4500000.0,price >= 900k
2.0,2.0,1606.0,18.933534928695817,599000.0,price < 600k
4.0,1.0,1680.0,13.739132684750267,549000.0,price < 600k
3.0,3.0,1872.0,26.263265085805738,1250000.0,price >= 900k
2.0,2.0,1693.0,13.34738869628877,375000.0,price < 600k
4.0,4.0,3500.0,1.0702452010751737,7750000.0,price >= 900k
2.0,2.0,1129.0,6.014270797678817,1039000.0,price >= 900k
3.0,2.0,1406.0,13.114328183304867,689000.0,600k <= price < 900k
2.0,3.0,1425.0,1.8418811841873486,3095000.0,price >= 900k
3.0,3.0,1968.0,11.913601174282407,799900.0,600k <= price < 900k
1.0,1.0,647.0,4.515414226478391,499000.0,price < 600k
4.0,2.0,1346.0,3.6716059433804973,589000.0,price < 600k
2.0,2.0,1105.0,21.820501220333856,399900.0,price < 600k
4.0,2.0,1364.0,10.261523236122212,529900.0,price < 600k
2.0,3.0,1406.0,1.8799591812251835,2069000.0,price >= 900k
2.0,2.0,1075.0,2.387174378214516,1049000.0,price >= 900k
3.0,3.0,2050.0,2.463881640082279,1599000.0,price >= 900k
3.0,2.0,1500.0,14.077235086611747,612500.0,600k <= price < 900k
1.0,2.0,754.0,0.2812960598232918,949000.0,price >= 900k
3.0,2.0,1671.0,10.865204813210465,819900.0,600k <= price < 900k
5.0,5.0,4885.0,10.083281523414197,2395000.0,price >= 900k
2.0,1.0,803.0,6.798688200463534,410000.0,price < 600k
4.0,4.0,3343.0,24.706316838521307,1449900.0,price >= 900k
4.0,5.0,4157.0,12.06966399164575,1699000.0,price >= 900k
1.0,1.0,747.0,1.480107471078369,769000.0,600k <= price < 900k
0.0,1.0,708.0,1.480107471078369,639000.0,600k <= price < 900k
5.0,3.0,2701.0,14.037069221826892,775000.0,600k <= price < 900k
1.0,1.0,706.0,5.30555832701097,549000.0,price < 600k
2.0,2.0,1529.0,3.181625166471797,1289000.0,price >= 900k
2.0,1.0,1055.0,10.199967747686053,450000.0,price < 600k
