round_idx,frac0,frac1,new_coin0,new_coin1,coin_total0,coin_total1,name0,name1
9.0,0.239619712704,1.0,0.6256874197496188,1.9854809715693569,18.88477460997474,73.54584031707516,optimal_frac_strat,increasing
0.0,0.0,0.50001,0.0,0.50001,0.0,0.50001,optimal_frac_strat,Alternating For Fun
1.0,0.11250225,0.1,0.15187499993925002,0.14999700000000002,0.15187499993925002,0.650007,optimal_frac_strat,Alternating For Fun
2.0,0.1050018,0.9,0.37740733974833673,2.895197994390523,0.5292823396875868,3.545204994390523,optimal_frac_strat,Alternating For Fun
3.0,0.19050153,0.1,0.16546189427529787,0.09650659981301746,0.6947442339628846,3.6417115942035405,optimal_frac_strat,Alternating For Fun
4.0,0.1766413464,0.9,0.37258826929330036,1.5630338185490493,1.0673325032561851,5.20474541275259,optimal_frac_strat,Alternating For Fun
5.0,0.22647721176000002,0.1,0.10619746233347231,0.052101127284968296,1.1735299655896574,5.256846540037559,optimal_frac_strat,Alternating For Fun
6.0,0.21349345075200005,0.9,0.23231034712366508,0.7702449323130557,1.4058403127133225,6.027091472350615,optimal_frac_strat,Alternating For Fun
7.0,0.24810644194560003,0.1,0.057330818874846555,0.02567483107710187,1.463171131588169,6.052766303427717,optimal_frac_strat,Alternating For Fun
8.0,0.23656601248256,0.9,0.1233048254042321,0.35813084134768086,1.5864759569924012,6.410897144775397,optimal_frac_strat,Alternating For Fun
9.0,0.26287205173360645,0.50001,0.03138086301804916,0.04399892200976316,1.6178568200104504,6.45489606678516,optimal_frac_strat,Alternating For Fun
0.0,0.0,0.5,0.0,0.5,0.0,0.5,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
1.0,0.1125,0.5,0.16875,0.665625,0.16875,1.165625,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
2.0,0.16499999999999998,0.5,0.329484375,0.8336953125000001,0.498234375,1.9993203125,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
3.0,0.1965,0.5,0.49146338671875006,1.004811275390625,0.9896977617187501,3.004131587890625,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
4.0,0.21792000000000003,0.5,0.6569054193993752,1.17876420338625,1.6466031811181252,4.182895791276875,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
5.0,0.233628,0.5,0.8261769699261684,1.3550578201162906,2.4727801510442937,5.537953611393166,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
6.0,0.24574559999999998,0.5,0.9989984911175096,1.533087484615681,3.4717786421618033,7.071041096008847,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
7.0,0.25543968,0.5,1.1748341294467035,1.7122141622001696,4.646612771608507,8.783255258209017,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
8.0,0.263410368,0.5,1.3530448876798753,1.8917987994603171,5.999657659288382,10.675054057669335,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
9.0,0.27010574592000003,0.5,1.5329571775763686,2.0712196104022915,7.5326148368647505,12.746273668071627,optimal_frac_strat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
0.0,0.0,0.5,0.0,0.5,0.0,0.5,optimal_frac_strat,Follow-your-heart
1.0,0.1125,0.0,0.16875,0.0,0.16875,0.5,optimal_frac_strat,Follow-your-heart
2.0,0.09,0.1125,0.3594375,0.40886015625000005,0.5281875,0.90886015625,optimal_frac_strat,Follow-your-heart
3.0,0.08915625,0.75,0.8627077065673832,6.610236993511965,1.3908952065673832,7.519097149761965,optimal_frac_strat,Follow-your-heart
4.0,0.14595750000000002,0.75,0.964813665980523,4.234067495648583,2.3557088725479063,11.753164645410548,optimal_frac_strat,Follow-your-heart
5.0,0.18761175,0.14595750000000002,0.6784178941896729,0.6179939064961281,3.0341267667375793,12.371158551906676,optimal_frac_strat,Follow-your-heart
6.0,0.180913725,0.25,1.5943867036295412,1.8046450953147002,4.62851347036712,14.175803647221377,optimal_frac_strat,Follow-your-heart
7.0,0.181407695625,0.25,2.946388573457985,3.32385432109358,7.574902043825105,17.499657968314956,optimal_frac_strat,Follow-your-heart
8.0,0.18181384925,0.181407695625,4.452245561264396,5.426754776845066,12.027147605089501,22.92641274516002,optimal_frac_strat,Follow-your-heart
9.0,0.17906836459812503,0.9,10.76327394766848,44.409412536776806,22.790421552757984,67.33582528193682,optimal_frac_strat,Follow-your-heart
0.0,0.0,0.4,0.0,0.4,0.0,0.4,optimal_frac_strat,Guinea Pig
1.0,0.09000000000000001,0.9,0.162,1.4742,0.162,1.8742,optimal_frac_strat,Guinea Pig
2.0,0.20700000000000002,0.9,0.10171979999999997,0.3507121799999999,0.26371979999999995,2.22491218,optimal_frac_strat,Guinea Pig
3.0,0.2772,0.9,0.032405805431999994,0.07604842911119998,0.29612560543199995,2.3009606091112,optimal_frac_strat,Guinea Pig
4.0,0.324936,0.9,0.00823695745389229,0.015401267024856927,0.30436256288589225,2.316361876136057,optimal_frac_strat,Guinea Pig
5.0,0.3599424,0.9,0.0018478563386559535,0.0029573094026667194,0.3062104192245482,2.319319185538724,optimal_frac_strat,Guinea Pig
6.0,0.38694733714285723,0.9,0.0003814409994898066,0.0005438959212591891,0.306591860224038,2.3198630814599834,optimal_frac_strat,Guinea Pig
7.0,0.4085512868571429,0.9,7.406979284893096e-05,9.650596281371878e-05,0.3066659300168869,2.319959587422797,optimal_frac_strat,Guinea Pig
8.0,0.4263145344000001,0.9,1.3713964867918084e-05,1.6609220462989366e-05,0.30667964398175485,2.31997619664326,optimal_frac_strat,Guinea Pig
9.0,0.4412356623360001,0.9,2.4428601306239168e-06,2.7841920213352786e-06,0.30668208684188547,2.3199789808352813,optimal_frac_strat,Guinea Pig
0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
1.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
2.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
3.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
4.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
5.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
6.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
7.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
8.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal_frac_strat,any_gamblers?
9.0,0.0,0.66,0.0,12990.78,0.0,12990.78,optimal_frac_strat,any_gamblers?
0.0,0.0,0.5,0.0,0.5,0.0,0.5,optimal_frac_strat,gonna sleep
1.0,0.1125,0.5,0.16875,0.665625,0.16875,1.165625,optimal_frac_strat,gonna sleep
2.0,0.16499999999999998,0.5,0.329484375,0.8336953125000001,0.498234375,1.9993203125,optimal_frac_strat,gonna sleep
3.0,0.1965,0.5,0.49146338671875006,1.004811275390625,0.9896977617187501,3.004131587890625,optimal_frac_strat,gonna sleep
4.0,0.21792000000000003,0.5,0.6569054193993752,1.17876420338625,1.6466031811181252,4.182895791276875,optimal_frac_strat,gonna sleep
5.0,0.233628,0.5,0.8261769699261684,1.3550578201162906,2.4727801510442937,5.537953611393166,optimal_frac_strat,gonna sleep
6.0,0.24574559999999998,0.5,0.9989984911175096,1.533087484615681,3.4717786421618033,7.071041096008847,optimal_frac_strat,gonna sleep
7.0,0.25543968,0.5,1.1748341294467035,1.7122141622001696,4.646612771608507,8.783255258209017,optimal_frac_strat,gonna sleep
8.0,0.263410368,0.5,1.3530448876798753,1.8917987994603171,5.999657659288382,10.675054057669335,optimal_frac_strat,gonna sleep
9.0,0.27010574592000003,0.5,1.5329571775763686,2.0712196104022915,7.5326148368647505,12.746273668071627,optimal_frac_strat,gonna sleep
0.0,0.5,0.0,0.5,0.0,0.5,0.0,copycat,Misha:)
1.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,Misha:)
2.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,Misha:)
3.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,Misha:)
4.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,Misha:)
5.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,Misha:)
6.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,Misha:)
7.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,Misha:)
8.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,Misha:)
9.0,0.0,0.99999,0.0,9841.401585,0.5,9841.401585,copycat,Misha:)
0.0,0.5,0.5,0.375,0.375,0.375,0.375,copycat,Adaptive Play 0.5 to 1
1.0,0.5,0.5,0.28125,0.28125,0.65625,0.65625,copycat,Adaptive Play 0.5 to 1
2.0,0.5,0.5,0.2109375,0.2109375,0.8671875,0.8671875,copycat,Adaptive Play 0.5 to 1
3.0,0.5,0.5,0.158203125,0.158203125,1.025390625,1.025390625,copycat,Adaptive Play 0.5 to 1
4.0,0.5,0.5,0.11865234375,0.11865234375,1.14404296875,1.14404296875,copycat,Adaptive Play 0.5 to 1
5.0,0.5,1.0,0.11865234375,0.11865234375,1.2626953125,1.2626953125,copycat,Adaptive Play 0.5 to 1
0.0,0.5,0.4336286017056226,0.2831856991471887,0.4336286017056226,0.2831856991471887,0.4336286017056226,copycat,FiftyFifty
1.0,0.4336286017056226,0.1615225013176238,0.3088886175399293,0.137222587390902,0.5920743166871181,0.5708511890965247,copycat,FiftyFifty
2.0,0.1615225013176238,0.11647821322645069,0.1727256547560266,0.14097797007960325,0.7647999714431447,0.7118291591761279,copycat,FiftyFifty
3.0,0.11647821322645069,0.19379037633403273,0.3133149971282647,0.4605597203133516,1.0781149685714095,1.1723888794894795,copycat,FiftyFifty
4.0,0.19379037633403273,0.44750375112881163,1.1139230363685908,2.0738036636235537,2.1920380049400006,3.2461925431130334,copycat,FiftyFifty
5.0,0.44750375112881163,0.41764174459804276,2.001743662379578,3.207934166230543,4.193781667319579,6.454126709343576,copycat,FiftyFifty
6.0,0.41764174459804276,0.8658789504365787,3.0964656872882057,3.738606777702177,7.290247354607784,10.192733487045754,copycat,FiftyFifty
7.0,0.8658789504365787,0.8854514311765151,1.50427759479101,0.20631580205682093,8.794524949398793,10.399049289102575,copycat,FiftyFifty
8.0,0.8854514311765151,0.7961928330897431,0.014449834291708744,0.06375245809600218,8.808974783690502,10.462801747198577,copycat,FiftyFifty
9.0,0.7961928330897431,0.7474356473666994,0.0011277150129066083,0.004191629145036177,8.810102498703408,10.466993376343614,copycat,FiftyFifty
0.0,0.5,0.1,0.45,0.1,0.45,0.1,copycat,increasing
1.0,0.1,0.2,0.135,0.24300000000000002,0.585,0.343,copycat,increasing
2.0,0.2,0.30000000000000004,0.5832,0.6998400000000001,1.1682000000000001,1.0428400000000002,copycat,increasing
3.0,0.30000000000000004,0.4,1.4696640000000003,1.3716864,2.6378640000000004,2.4145264,copycat,increasing
4.0,0.4,0.5,2.46903552,1.8517766399999995,5.106899520000001,4.2663030399999995,copycat,increasing
5.0,0.5,0.6,2.777664959999999,1.6665989759999995,7.88456448,5.932902015999999,copycat,increasing
6.0,0.6,0.7,1.9999187711999993,0.9332954265599998,9.884483251199999,6.866197442559999,copycat,increasing
7.0,0.7,0.7999999999999999,0.839965883904,0.2879883030528,10.724449135103999,7.154185745612799,copycat,increasing
8.0,0.7999999999999999,0.9,0.17279298183168004,0.03887842091212803,10.89724211693568,7.193064166524927,copycat,increasing
9.0,0.9,1.0,0.011663526273638406,0.0012959473637375995,10.908905643209318,7.194360113888664,copycat,increasing
0.0,0.5,0.50001,0.5,0.250005,0.5,0.250005,copycat,Alternating For Fun
1.0,0.50001,0.1,0.33749999986500007,0.07499850000000001,0.8374999998650001,0.3250035,copycat,Alternating For Fun
2.0,0.1,0.9,0.10124595004050004,0.8200921953280502,0.9387459499055002,1.1450956953280502,copycat,Alternating For Fun
3.0,0.9,0.1,0.22142489273857358,0.02733640651093501,1.1601708426440738,1.1724321018389852,copycat,Alternating For Fun
4.0,0.1,0.9,0.007380829757952451,0.059784721039414845,1.1675516724020263,1.2322168228784,copycat,Alternating For Fun
5.0,0.9,0.1,0.01614187468064201,0.0019928240346471617,1.1836935470826684,1.2342096469130472,copycat,Alternating For Fun
6.0,0.1,0.9,0.0005380624893547338,0.004358306163773343,1.1842316095720231,1.2385679530768205,copycat,Alternating For Fun
7.0,0.9,0.1,0.0011767426642188034,0.0001452768721257782,1.185408352236242,1.2387132299489463,copycat,Alternating For Fun
8.0,0.1,0.9,3.922475547396009e-05,0.00031772051933907675,1.1854475769917159,1.2390309504682853,copycat,Alternating For Fun
9.0,0.9,0.50001,4.765712473930345e-05,5.295447895824386e-05,1.185495234116455,1.2390839049472435,copycat,Alternating For Fun
0.0,0.5,0.5,0.375,0.375,0.375,0.375,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
1.0,0.5,0.46,0.20249999999999999,0.34500000000000003,0.5775,0.72,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
2.0,0.46,0.44,0.156492,0.2673,0.733992,0.9873,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
3.0,0.44,0.41000000000000003,0.14307179039999995,0.22596083999999994,0.8770637903999999,1.2132608399999998,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
4.0,0.41000000000000003,0.39,0.13662315461087995,0.21304690243199995,1.0136869450108799,1.4263077424319996,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
5.0,0.39,0.37,0.14491684655017306,0.21823049745040307,1.158603791561053,1.6445382398824027,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
6.0,0.37,0.36,0.1610226819267646,0.24479799617244621,1.3196264734878176,1.889336236054849,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
7.0,0.36,0.36,0.24280827805955657,0.24280827805955657,1.5624347515473742,2.1321445141144055,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
8.0,0.36,0.35000000000000003,0.23650710713625483,0.3537499465713214,1.798941858683629,2.485894460685727,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
9.0,0.35000000000000003,0.35000000000000003,0.36422094498983243,0.36422094498983243,2.1631628036734614,2.8501154056755595,copycat,Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
0.0,0.5,0.5,0.375,0.375,0.375,0.375,copycat,Follow-your-heart
1.0,0.5,0.5,0.28125,0.28125,0.65625,0.65625,copycat,Follow-your-heart
2.0,0.5,0.5,0.2109375,0.2109375,0.8671875,0.8671875,copycat,Follow-your-heart
3.0,0.5,0.75,0.2109375,0.158203125,1.078125,1.025390625,copycat,Follow-your-heart
4.0,0.75,0.75,0.07415771484375,0.07415771484375,1.15228271484375,1.09954833984375,copycat,Follow-your-heart
5.0,0.75,0.75,0.013904571533203125,0.013904571533203125,1.1661872863769531,1.1134529113769531,copycat,Follow-your-heart
6.0,0.75,0.25,0.003128528594970703,0.0013904571533203125,1.1693158149719238,1.1148433685302734,copycat,Follow-your-heart
7.0,0.25,0.25,0.0006843656301498413,0.0006843656301498413,1.1700001806020737,1.1155277341604233,copycat,Follow-your-heart
8.0,0.25,0.25,0.0011548670008778572,0.0011548670008778572,1.1711550476029515,1.1166826011613011,copycat,Follow-your-heart
9.0,0.25,0.9,0.0022272435016930103,0.006013557454571128,1.1733822911046445,1.1226961586158724,copycat,Follow-your-heart
0.0,0.5,0.4,0.3,0.4,0.3,0.4,copycat,Guinea Pig
1.0,0.4,0.4,0.28800000000000003,0.28800000000000003,0.5880000000000001,0.6880000000000001,copycat,Guinea Pig
2.0,0.4,0.4,0.3110399999999999,0.3110399999999999,0.8990400000000001,0.9990399999999999,copycat,Guinea Pig
3.0,0.4,0.4,0.3359231999999998,0.3359231999999998,1.2349632,1.3349631999999998,copycat,Guinea Pig
4.0,0.4,0.4,0.3627970559999996,0.3627970559999996,1.5977602559999995,1.6977602559999994,copycat,Guinea Pig
5.0,0.4,0.4,0.3918208204799995,0.3918208204799995,1.989581076479999,2.0895810764799987,copycat,Guinea Pig
6.0,0.4,0.4,0.4231664861183993,0.4231664861183993,2.4127475625983985,2.512747562598398,copycat,Guinea Pig
7.0,0.4,0.4,0.4570198050078711,0.4570198050078711,2.8697673676062694,2.969767367606269,copycat,Guinea Pig
8.0,0.4,0.4,0.49358138940850066,0.49358138940850066,3.36334875701477,3.46334875701477,copycat,Guinea Pig
9.0,0.4,0.4,0.5330679005611805,0.5330679005611805,3.8964166575759505,3.99641665757595,copycat,Guinea Pig
0.0,0.5,0.0,0.5,0.0,0.5,0.0,copycat,any_gamblers?
1.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,any_gamblers?
2.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,any_gamblers?
3.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,any_gamblers?
4.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,any_gamblers?
5.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,any_gamblers?
6.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,any_gamblers?
7.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,any_gamblers?
8.0,0.0,0.0,0.0,0.0,0.5,0.0,copycat,any_gamblers?
9.0,0.0,0.66,0.0,6495.39,0.5,6495.39,copycat,any_gamblers?
0.0,0.5,0.5,0.375,0.375,0.375,0.375,copycat,gonna sleep
1.0,0.5,0.5,0.28125,0.28125,0.65625,0.65625,copycat,gonna sleep
2.0,0.5,0.5,0.2109375,0.2109375,0.8671875,0.8671875,copycat,gonna sleep
3.0,0.5,0.5,0.158203125,0.158203125,1.025390625,1.025390625,copycat,gonna sleep
4.0,0.5,0.5,0.11865234375,0.11865234375,1.14404296875,1.14404296875,copycat,gonna sleep
5.0,0.5,0.5,0.0889892578125,0.0889892578125,1.2330322265625,1.2330322265625,copycat,gonna sleep
6.0,0.5,0.5,0.066741943359375,0.066741943359375,1.299774169921875,1.299774169921875,copycat,gonna sleep
7.0,0.5,0.5,0.05005645751953125,0.05005645751953125,1.3498306274414062,1.3498306274414062,copycat,gonna sleep
8.0,0.5,0.5,0.03754234313964844,0.03754234313964844,1.3873729705810547,1.3873729705810547,copycat,gonna sleep
9.0,0.5,0.5,0.028156757354736328,0.028156757354736328,1.415529727935791,1.415529727935791,copycat,gonna sleep
0.0,0.0,0.5,0.0,0.5,0.0,0.5,Misha:),Adaptive Play 0.5 to 1
1.0,0.0,0.5,0.0,0.75,0.0,1.25,Misha:),Adaptive Play 0.5 to 1
2.0,0.0,0.5,0.0,1.125,0.0,2.375,Misha:),Adaptive Play 0.5 to 1
3.0,0.0,0.5,0.0,1.6875,0.0,4.0625,Misha:),Adaptive Play 0.5 to 1
4.0,0.0,0.5,0.0,2.53125,0.0,6.59375,Misha:),Adaptive Play 0.5 to 1
5.0,0.0,1.0,0.0,7.59375,0.0,14.1875,Misha:),Adaptive Play 0.5 to 1
0.0,0.0,0.22715747798143987,0.0,0.22715747798143987,0.0,0.22715747798143987,Misha:),FiftyFifty
1.0,0.0,0.10938617781589494,0.0,0.25361486861162075,0.0,0.4807723465930606,Misha:),FiftyFifty
2.0,0.0,0.35450778269906985,0.0,2.196082865514147,0.0,2.6768552121072076,Misha:),FiftyFifty
3.0,0.0,0.24988240121828442,0.0,2.9975807091640014,0.0,5.674435921271209,Misha:),FiftyFifty
4.0,0.0,0.3692235776264544,0.0,9.96724767587955,0.0,15.64168359715076,Misha:),FiftyFifty
5.0,0.0,0.2796729247700895,0.0,14.286733859887939,0.0,29.928417457038698,Misha:),FiftyFifty
6.0,0.0,0.5527752523055156,0.0,61.02139273537329,0.0,90.94981019241199,Misha:),FiftyFifty
7.0,0.0,0.7072431896186816,0.0,104.74887822512311,0.0,195.6986884175351,Misha:),FiftyFifty
8.0,0.0,0.5192139578442403,0.0,67.53909346582948,0.0,263.23778188336456,Misha:),FiftyFifty
9.0,0.99999,0.9524878728561834,8.914194492129662,178.7069442671854,8.914194492129662,441.94472615054997,Misha:),FiftyFifty
0.0,0.0,0.1,0.0,0.1,0.0,0.1,Misha:),increasing
1.0,0.0,0.2,0.0,0.54,0.0,0.64,Misha:),increasing
2.0,0.0,0.30000000000000004,0.0,1.9440000000000004,0.0,2.5840000000000005,Misha:),increasing
3.0,0.0,0.4,0.0,5.4432,0.0,8.0272,Misha:),increasing
4.0,0.0,0.5,0.0,12.2472,0.0,20.2744,Misha:),increasing
5.0,0.0,0.6,0.0,22.04496,0.0,42.31936,Misha:),increasing
6.0,0.0,0.7,0.0,30.86294399999999,0.0,73.18230399999999,Misha:),increasing
7.0,0.0,0.7999999999999999,0.0,31.7447424,0.0,104.9270464,Misha:),increasing
8.0,0.0,0.9,0.0,21.427701120000005,0.0,126.35474752,Misha:),increasing
9.0,0.99999,1.0,7.1424956143296,7.142567039952752e-05,7.1424956143296,126.3548189456704,Misha:),increasing
0.0,0.0,0.50001,0.0,0.50001,0.0,0.50001,Misha:),Alternating For Fun
1.0,0.0,0.1,0.0,0.14999700000000002,0.0,0.650007,Misha:),Alternating For Fun
2.0,0.0,0.9,0.0,3.6449271000000008,0.0,4.294934100000001,Misha:),Alternating For Fun
3.0,0.0,0.1,0.0,0.12149757000000005,0.0,4.416431670000001,Misha:),Alternating For Fun
4.0,0.0,0.9,0.0,2.9523909510000017,0.0,7.368822621000002,Misha:),Alternating For Fun
5.0,0.0,0.1,0.0,0.0984130317,0.0,7.467235652700002,Misha:),Alternating For Fun
6.0,0.0,0.9,0.0,2.3914366703099996,0.0,9.858672323010001,Misha:),Alternating For Fun
7.0,0.0,0.1,0.0,0.07971455567699999,0.0,9.938386878687002,Misha:),Alternating For Fun
8.0,0.0,0.9,0.0,1.9370637029510995,0.0,11.875450581638102,Misha:),Alternating For Fun
9.0,0.99999,0.50001,0.3228342652379041,0.3228504073708598,0.3228342652379041,12.198300989008962,Misha:),Alternating For Fun
0.0,0.0,0.5,0.0,0.5,0.0,0.5,Misha:),Overly Complicated Normal Distributed Biased Fake Nash Equilibrium
